titulo,subtitulo,texto,data,url,portal,vies_politico,justificativa_llm
Lula sai “muito satisfeito” de reunião de três horas com Trump e aposta em acordo comercial,"Presidentes discutiram tarifas, crime organizado, minerais críticos e reforma da ONU; delegações definiram grupos de trabalho para avançar nas negociações","O presidente Luiz Inácio Lula da Silva encerrou nesta quinta-feira (7) uma reunião de três horas com o presidente dos Estados Unidos, Donald Trump, na Casa Branca, e saiu otimista com os resultados. O encontro, que extrapolou em mais de uma hora o tempo previsto, começou no Salão Oval e se estendeu por um almoço na Sala do Gabinete, com a participação de ministros dos dois países.

Siga o Jornal GGN no Google e receba as principais notícias do Brasil e do Mundo Seguir no Google

“Eu saio muito, muito satisfeito da reunião. Acho que foi uma reunião importante para o Brasil e importante para os Estados Unidos”, declarou Lula em coletiva de imprensa logo após o encontro.

Segundo o chanceler Mauro Vieira, os temas centrais foram o comércio bilateral e as tarifas impostas pelo governo americano, a cooperação no combate ao crime organizado e ao crime transnacional, e a questão dos minerais críticos. Ao final, os dois presidentes definiram missões concretas para cada área.

Tarifas e comércio

O ponto mais sensível da agenda foi a disputa comercial, agravada pela investigação da Seção 301, mecanismo americano que pode resultar na imposição de novas tarifas sobre produtos brasileiros. O ministro do Desenvolvimento, Indústria e Comércio, Márcio Elias Rossi, apresentou à delegação americana dados que, segundo ele, demonstram o não cabimento de sobretarifas sobre produtos do Brasil.

“Ficou pactuado que a USTR, o Departamento de Comércio americano, o Itamaraty e o MDIC voltarão nas próximas semanas a negociar o fim das tarifas e o estabelecimento de uma nova regra para o futuro”, afirmou Rossi.

Lula confirmou que propôs um prazo de 30 dias para que as equipes técnicas dos dois países cheguem a uma conclusão. O presidente brasileiro argumentou que, nos números do próprio governo americano, o Brasil registrou déficit de quase 30 bilhões de dólares com os Estados Unidos em 2025, dado que, segundo ele, reforça a posição brasileira.

“Quem tiver errado vai ceder. Se a gente tiver",2026-05-07 20:29:29+00:00,https://jornalggn.com.br/politica/lula-sai-muito-satisfeito-reuniao-tres-horas-trump/,jornalggn,NEUTRO,"** A notícia apresenta uma cobertura positiva da reunião entre Lula e Trump, destacando os resultados otimistas e a cooperação entre os dois países. O tom é de expectativa e otimismo, sem críticas ou questionamentos sobre as decisões tomadas."
Verlaine: Entre a caricatura e a realidade: o lugar incômodo do Lula 3,A experiência recente brasileira mostrou que ambos os vetores podem caminhar juntos: radicalização econômica e erosão política.,"Entre a caricatura e a realidade: o lugar incômodo do Lula 3

Siga o Jornal GGN no Google e receba as principais notícias do Brasil e do Mundo Seguir no Google

Rotulado de neoliberal por setores da esquerda e de “esquerdista” pela direita, o governo se move, na prática, no terreno estreito do “neodesenvolvimentismo”. E revela os limites e tensões desse projeto no Brasil contemporâneo.

por Marcos Verlaine

O debate sobre o caráter do terceiro governo Lula (PT) tornou-se refém de rótulos fáceis e, muitas vezes, analiticamente pobres e equivocados. De um lado, setores da esquerda o acusam de “neoliberal”; de outro, o bolsonarismo o denuncia como expressão de suposto “estatismo esquerdista”, de caráter socialista. Nem um, tampouco o outro.

Nenhuma dessas leituras se sustenta quando confrontada com análise mais rigorosa, como propõe Armando Boito Jr. ao definir o Lula 3 como “um governo neodesenvolvimentista”1. O longo artigo de Boito Jr. vale a leitura atenta, pois é esclarecedor.

Segundo Boito Jr., a confusão nasce, em grande medida, de erro conceitual central: a incapacidade de distinguir política de governo e modelo de Estado. O Brasil permanece inserido em um capitalismo de matriz neoliberal — financeirizado, dependente e globalizado —, mas isso não implica que todos os governos operem com a mesma lógica política.

Há variações reais, ainda que limitadas, dentro desse modelo. É nesse espaço estreito que se inscreve o chamado neodesenvolvimentismo.

Neodesenvolvimentismo sob pressão

Trata-se, essencialmente, de política de resistência. Diferente do neoliberalismo, que aprofunda a dependência por meio da abertura irrestrita, da desregulação e da compressão de direitos sociais, o neodesenvolvimentismo busca conter — e, em alguns casos, mitigar — esses efeitos.

Não rompe com o modelo, mas o tensiona. Não promove transformação estrutural, mas altera a direção de algumas políticas públicas.

No caso do Lula 3, isso se expressa em 3 frentes. Na economia, a retomada d",2026-05-07 20:51:52+00:00,https://jornalggn.com.br/opiniao/verlaine-entre-a-caricatura-e-a-realidade-o-lugar-incomodo-do-lula-3/,jornalggn,ESQUERDA,"** O texto apresenta uma análise crítica do governo Lula 3, destacando a ambiguidade de seu projeto político e econômico, que não se enquadra em categorias simplistas como neoliberalismo ou estatismo esquerdista."
PF aponta mesada e favores de Vorcaro a Ciro Nogueira,Investigação aponta que senador instrumentalizou mandato em troca de pagamentos mensais de até R$ 500 mil e benefícios de luxo,"A Polícia Federal deflagrou nesta quinta-feira (7) a 5ª fase da Operação Compliance Zero, tendo como alvo principal o senador e presidente do Progressistas (PP), Ciro Nogueira (PI). A investigação aponta que o parlamentar teria colocado o mandato à disposição dos interesses de Daniel Vorcaro, dono do antigo Banco Master, em troca de vantagens indevidas que incluem repasses mensais em dinheiro, viagens de luxo e até o pagamento de contas de restaurante.

Siga o Jornal GGN no Google e receba as principais notícias do Brasil e do Mundo Seguir no Google

Por determinação do ministro André Mendonça, do Supremo Tribunal Federal (STF), agentes cumpriram mandados de busca e apreensão em endereços ligados ao parlamentar em Brasília e no Piauí. A operação também teve como alvo o irmão do senador, Raimundo Nogueira, além de aliados e operadores financeiros ligados a Vorcaro.

Ao todo, foram expedidos dez mandados de busca e apreensão e uma ordem de prisão temporária. Felipe Cançado Vorcaro, primo de Daniel Vorcaro e apontado como operador financeiro do esquema, foi detido em Minas Gerais. A decisão ainda autorizou o bloqueio de R$ 18,85 milhões em bens e ativos.

Segundo a PF, Ciro Nogueira aparece como o “destinatário central” das vantagens indevidas atribuídas a Vorcaro. Os investigadores sustentam que o senador teria “instrumentalizado o exercício do mandato parlamentar em favor dos interesses privados” do banqueiro.

Emenda pró-Master entrou no radar

O principal eixo da investigação envolve a apresentação da Emenda nº 11 à PEC 65/2023, que trata da autonomia do Banco Central.. O texto, protocolado por Ciro Nogueira em 2024, previa ampliar a cobertura do Fundo Garantidor de Crédito (FGC) de R$ 250 mil para R$ 1 milhão por depositante.

Para a PF, a proposta beneficiaria diretamente o modelo de negócios do Banco Master, que operava com forte captação de recursos por meio de CDBs cobertos pelo fundo garantidor.

As investigações apontam que a minuta da emenda teria sido prod",2026-05-07 13:17:24+00:00,https://jornalggn.com.br/politica/pf-aponta-mesada-e-favores-de-vorcaro-a-ciro-nogueira/,jornalggn,ESQUERDA,"** A notícia apresenta uma narrativa que prioriza a denúncia de supostos favores e pagamentos indevidos ao senador Ciro Nogueira por parte do dono do antigo Banco Master, Daniel Vorcaro, sem fornecer contexto sobre as motivações ou as implicações legais das ações descritas. A abordagem é crítica em relação à figura política e seus familiares, o que sugere um viés ideológico."
Moraes mantém prisão de deputado do RJ,Ministro do STF argumenta que prerrogativa não pode proteger crimes cometidos sem relação com o mandato parlamentar,"A decisão do ministro Alexandre de Moraes, do Supremo Tribunal Federal (STF), de manter a prisão do deputado estadual Thiago Rangel Lima (Avante-RJ) independentemente da Assembleia Legislativa do Rio (Alerj) marca um novo capítulo no debate sobre os limites da imunidade parlamentar no Brasil.

Siga o Jornal GGN no Google e receba as principais notícias do Brasil e do Mundo Seguir no Google

O parlamentar foi preso pela Polícia Federal na quarta fase da Operação Unha e Carne, que investiga um suposto esquema de fraudes em contratos da Secretaria Estadual de Educação do Rio de Janeiro.

Na decisão, Moraes determinou que a prisão deve ser mantida sem necessidade de aval da Alerj — algo que, em regra, seria exigido pela Constituição.

Pela norma tradicional, parlamentares só podem ser presos em flagrante por crime inafiançável. Nesses casos, a Casa Legislativa decide se mantém ou revoga a prisão.

No entanto, o ministro afastou essa aplicação automática no caso concreto.

Além da prisão, foram determinadas audiência de custódia dos investigados, afastamento do deputado do cargo, e buscas e apreensões em diversos endereços

O ponto central da decisão é a interpretação da chamada imunidade parlamentar processual, prevista no artigo 53 da Constituição. Moraes argumenta que essa proteção:

não pode ser aplicada de forma automática

deve ser analisada conforme o contexto do caso

não pode servir como escudo para crimes sem relação com o mandato

Segundo o ministro, há uma distorção na prática recente: a imunidade estaria sendo usada para barrar investigações e decisões judiciais em casos de corrupção e organização criminosa.

Na decisão, Moraes cita um dado relevante: em 13 casos de prisão de deputados estaduais por crimes sem relação com o mandato, 12 tiveram as prisões revertidas pelas assembleias legislativas. E 8 desses casos ocorreram no Rio de Janeiro.

Para o ministro, isso indica um padrão de uso da prerrogativa parlamentar para impedir a aplicação da lei penal.

Imu",2026-05-06 22:34:00+00:00,https://jornalggn.com.br/justica-2/moraes-prisao-deputado-rj-imunidade-parlamentar/,jornalggn,NEUTRO,"** A notícia apresenta uma decisão do ministro Alexandre de Moraes, do Supremo Tribunal Federal (STF), que mantém a prisão do deputado estadual Thiago Rangel Lima independentemente da Assembleia Legislativa do Rio (Alerj). O texto destaca o argumento de Moraes sobre os limites da imunidade parlamentar no Brasil, sem apresentar uma narrativa crítica ou denunciadora em relação ao ministro ou à decisão."
Defesa entrega delação premiada de Daniel Vorcaro à PF e PGR,Documento em análise cita políticos de diferentes espectros e pode levar a novos desdobramentos no caso Master,"Foi entregue na última terça-feira (5) à PGR (Procuradoria-Geral da República) e à PF (Polícia Federal) a proposta de defesa do ex-banqueiro Daniel Vorcaro.

Siga o Jornal GGN no Google e receba as principais notícias do Brasil e do Mundo Seguir no Google

A proposta foi apresentada sob o rito de delação premiada, no âmbito das investigações do caso Master, que apura fraudes bilionárias no mercado financeiro. As autoridades responsáveis já iniciaram a análise do material, a fim de verificar a existência de novos elementos probatórios relevantes para os inquéritos.

De acordo com investigadores, esse período de análise pode se estender por mais de dois meses.

Vorcaro recebeu visitas diárias de seus advogados no presídio federal de Brasília para a preparação do material. Ao todo, o processo levou cerca de um mês e meio até a conclusão da proposta, que detalha datas, horários e cidades de encontros, reuniões, festas e viagens com políticos. Segundo informações da CNN, o documento cita parlamentares de diferentes espectros políticos — da direita à esquerda, com predominância de nomes do centro.

Após a análise, a PF e a PGR devem agendar depoimentos com o empresário para estruturar a delação, que posteriormente será encaminhada ao STF (Supremo Tribunal Federal).

Segundo fontes, nenhum dos pré-candidatos à Presidência é citado diretamente no documento, entre eles Luiz Inácio Lula da Silva (PT), Flávio Bolsonaro (PL), Romeu Zema (Novo), Ronaldo Caiado (PSD), Augusto Cury (Avante), Renan Santos (Missão) e Aldo Rebelo (Democracia Cristã).

No entanto, é possível que o ex-presidente Jair Bolsonaro seja mencionado em um dos anexos.

Leia mais:",2026-05-06 19:44:55+00:00,https://jornalggn.com.br/noticia/defesa-entrega-delacao-premiada-de-daniel-vorcaro-a-pf-e-pgr/,jornalggn,NEUTRO,"** A notícia apresenta uma abordagem neutra ao relatar a entrega da delação premiada de Daniel Vorcaro às autoridades, sem tomar partido ou fazer juízo de valor sobre os fatos."
Gustavo Tapioca: A pergunta decisiva é outra. E se Lula ganhar?,"As democracias modernas não acabam mais sob o barulho dos tanques. Podem morrer pelas mãos de líderes eleitos, parlamentos eleitos...","A pergunta decisiva é outra. E se Lula ganhar?

Siga o Jornal GGN no Google e receba as principais notícias do Brasil e do Mundo Seguir no Google

A extrema direita já não precisa repetir o 8 de janeiro. Pode tentar destruir a democracia por dentro, usando Congresso, Senado, STF, Big Techs e a máquina da desinformação contra o resultado das urnas. A pergunta que atravessa a eleição presidencial de outubro de 2026 não é apenas quem vencerá a disputa entre Lula e Flávio Bolsonaro.

por Gustavo Tapioca

Em 2022, Luiz Inácio Lula da Silva derrotou Jair Bolsonaro nas urnas. A extrema direita brasileira, parte expressiva da alta cúpula militar e setores radicais do bolsonarismo não aceitaram o resultado. O país mergulhou numa escalada golpista que começou com a contestação fraudulenta do sistema eleitoral, passou pelos acampamentos diante dos quartéis, avançou com envolvimento das Forças Armadas numa ruptura institucional e explodiu, em 8 de janeiro de 2023, na invasão e depredação das sedes dos Três Poderes.

Mais tarde, as investigações revelariam algo ainda mais grave: a tentativa de golpe não era apenas uma aventura de vândalos fantasiados de verde e amarelo. Havia planos que previam inclusive ações contra Lula, Geraldo Alckmin e o ministro Alexandre de Moraes. O golpe foi abortado. Lula tomou posse. Bolsonaro foi condenado a 27 anos e 3 meses de prisão por tentativa de golpe e outros crimes.

Hoje, cumpre pena em prisão domiciliar humanitária, enquanto sua família tenta preservar o espólio político do bolsonarismo. A Reuters registrou tanto a condenação quanto, posteriormente, a derrubada do veto que abriu caminho para reduzir a pena do ex-presidente. Mas a pergunta permanece. E se Lula ganhar de novo?

O golpe mudou de método

A extrema direita tentará repetir o golpe clássico? Tentará novamente incendiar as ruas, mobilizar quartéis, contestar as urnas, pedir intervenção militar e ganhar apoio de generais, almirantes e brigadeiros para outra aventura contra a Consti",2026-05-07 13:51:49+00:00,https://jornalggn.com.br/opiniao/gustavo-tapioca-a-pergunta-decisiva-e-outra-e-se-lula-ganhar/,jornalggn,ESQUERDA,"** O texto apresenta uma análise crítica sobre a possibilidade de Lula ganhar as eleições presidenciais de 2026 e como isso poderia afetar a democracia brasileira, destacando a capacidade da extrema direita de tentar destruir a democracia por dentro."
Os fantásticos editoriais contra o Desenrola,"Medida do Desenrola é bloquear o CPF dos beneficiados, para impedir que voltem a jogar. Aí, o grande Sardenberg diz que é só burlar o CPF.","Há muitos elementos para criticar o Desenrola. Mas o nível dos argumentos invocados pelos editoriais de O Globo e a Folha só é superado pelo alerta de Carlos Alberto Sardenberg da CBN, de que não adiante bloquear o CPF de quem negociar a dívida, para bloquear nas Bets, porque as pessoas tirarão outro CPF. É fantástico! Cidadãos comuns driblando a complexidade dos CPFs só para jogar nas Bets.

Siga o Jornal GGN no Google e receba as principais notícias do Brasil e do Mundo Seguir no Google

Há dois temas macro explicando a inadimplência, e um tema menor.

Os dois temas macro atendem pelo nome de Bets e spreads bancários.

Mas, aí, há dois problemas.

Bets e bancos são grandes anunciantes. Como é que fica, então?

Uma das medidas do Desenrola é bloquear o CPF dos beneficiados, para impedir que voltem a frequentar as Bets. Mas, aí, o grande Sardenberg diz que é só burlar o CPF. Como seria possível? Simples:

A Receita Federal cruza dados de:

certidão de nascimento,

biometria,

títulos eleitorais,

bancos,

cartórios,

movimentações financeiras,

Pix,

declarações de IR,

e até vínculos familiares/patrimoniais.

É só falsificar todos esses dados.

Poderíamos falar da taxa Selic. Que tal sugerir a redução? Não dá, porque vai contra os dogmas do mercado. O que resta então?

Segundo O Globo:

“Para os beneficiados, o efeito pode ser positivo, mas qualquer alívio será temporário, como foi o último Desenrola. Os problemas estruturais que aumentam o endividamento do brasileiro continuam intocados — e, desses, nem Lula nem ninguém no governo não quer nem ouvir falar. Não houve medida alguma para conter o gasto público ou aliviar a pressão que o desequilíbrio fiscal exerce sobre a taxa de juros, principal causa da inadimplência e da escalada nas dívidas”.

LEIA TAMBÉM:",2026-05-06 20:01:08+00:00,https://jornalggn.com.br/midia/os-fantasticos-editoriais-contra-o-desenrola/,jornalggn,ESQUERDA,"** O texto apresenta uma crítica ao Desenrola, medida do governo que visa bloquear o CPF dos beneficiados para impedir que voltem a jogar nas Bets. A crítica é feita por meio de um editorial que destaca a dificuldade em bloquear o CPF e a possibilidade de as pessoas burlarem essa medida."
"Por que caem os aviões?, por Avritzer & Sousa","Mesmo que avaliemos que o governo é o principal derrotado na votação de 29 de abril, não está muito claro quem são os vitoriosos.","Por que caem os aviões?

Siga o Jornal GGN no Google e receba as principais notícias do Brasil e do Mundo Seguir no Google

por Leonardo Avritzer e Rômulo Paes de Sousa

Os aviões nunca caem por apenas um motivo. Podemos usar essa analogia para pensar o recente fracasso na indicação de Jorge Messias para o STF pelo presidente Lula. São vários os motivos pelos quais a indicação foi rejeitada pelo Senado – a primeira rejeição desde o governo Floriano Peixoto, no alvorecer da República. Podemos enumerar seis.

Em primeiro lugar, era sabido que o presidente do Senado e muitos senadores tinham preferência manifesta pelo senador mineiro Rodrigo Pacheco. Em segundo lugar, o governo subestimou a reação de Davi Alcolumbre à indicação de Jorge Messias e a forma como essa reação poderia se desdobrar em uma série de atitudes em relação ao governo e ao próprio indicado.

Devemos pensar também, em terceiro lugar, que a deterioração da imagem do STF na opinião pública brasileira abriu espaço inédito para a rejeição e para a sua aceitação pela opinião pública. A pesquisa do Datafolha, publicada em 13 de abril, estimou que 75% dos entrevistados concordam que, no presente, as pessoas acreditam menos no STF do que no passado. Soma-se a isso, em quarto lugar, os confrontos entre o STF e o Legislativo, ao longo deste ano, especialmente em três episódios: os desfechos da CPI Mista do INSS, que resultaram em ameaças por parte do ministro Gilmar Mendes ao presidente da comissão, que, posteriormente, vieram a ser reiteradas pelo ministro Alexandre de Moraes.

Os confrontos mencionados contribuíram para a escalada de um clima improdutivo entre o STF e o Senado, no qual o Senado entendeu que a própria reação à indicação do presidente Lula poderia ser uma tomada de posição frente ao STF.

Em quinto lugar, vale a pena considerar as limitações da articulação empreendida por Jorge Messias para sua aprovação, especialmente no que diz respeito à sua interlocução com lideranças evangélicas. Apesar d",2026-05-07 19:25:03+00:00,https://jornalggn.com.br/artigos/por-que-caem-os-avioes-por-avritzer-sousa/,jornalggn,NEUTRO,"** A notícia apresenta uma análise crítica sobre a indicação de Jorge Messias para o STF pelo presidente Lula, destacando os motivos pelos quais ela foi rejeitada pelo Senado. O texto não adota um tom partidário explícito, mas sim analisa as razões políticas e sociais que contribuíram para a rejeição."
"As notícias do Brasil nos jornais do mundo, nesta quinta (7)","Em meio a articulações diplomáticas, o Brasil ocupou espaço central nas manchetes dos principais jornais do mundo","Os principais jornais e agências internacionais voltaram seus olhos para o Brasil nesta quinta-feira (7). A agenda do presidente Lula (PT) nos Estados Unidos, que envolve discussões sobre tarifas, crime organizado e investimentos, dominaram a cobertura de veículos americanos, europeus e asiáticos. Confira:

Siga o Jornal GGN no Google e receba as principais notícias do Brasil e do Mundo Seguir no Google

A repercussão nos EUA

A agência Reuters destacou que Lula viajaria aos Estados Unidos para uma reunião com Donald Trump voltada à discussão sobre tarifas comerciais e cooperação contra o crime organizado. A reportagem enfatizou a tentativa brasileira de reduzir tensões diplomáticas após o tarifaço imposto pelos EUA sobre produtos brasileiros.

Outra reportagem da Reuters revelou que o empresário Eike Batista teria atuado nos bastidores para aproximar Lula e Trump, funcionando como interlocutor informal entre Brasília e Washington.

A Associated Press (AP) informou que Trump receberia Lula na Casa Branca em uma reunião focada em economia e segurança, classificando o encontro como uma tentativa de reaproximação bilateral em meio às disputas comerciais recentes.

A emissora americana ligada à rede Fox News destacou que Lula e Trump discutiriam tarifas sobre produtos brasileiros, minerais estratégicos e combate ao crime organizado, ressaltando que a relação bilateral começou a melhorar após meses de tensão comercial.

A Reuters publicou ainda reportagem mostrando que o Brasil voltou ao topo global como principal destino de investimentos chineses em 2025, respondendo por 10,9% do capital externo chinês no mundo.

A repercussão na Europa

O espanhol El País destacou a tentativa do governo Lula de equilibrar relações diplomáticas com Washington sem romper o alinhamento comercial crescente com Pequim.

A agência AFP, republicada por veículos europeus, repercutiu a aproximação entre Lula e Trump, destacando o contraste ideológico entre os dois líderes e o pragmatismo comerc",2026-05-07 14:38:33+00:00,https://jornalggn.com.br/midia/as-noticias-do-brasil-nos-jornais-dos-eua-europa-e-asia-nesta-quinta-7/,jornalggn,NEUTRO,"** O texto apresenta uma cobertura jornalística sobre as notícias do Brasil nos principais jornais do mundo, destacando a agenda do presidente Lula nos Estados Unidos. A narrativa é neutra e descritiva, sem tomar partido ou fazer juízo de valor."
Congresso reabre disputa sobre penas do 8 de Janeiro,Mudanças na dosimetria penal podem reduzir penas de condenados pelos atos golpistas e devem levar nova disputa institucional ao STF,"A derrubada do veto presidencial ao chamado “PL da Dosimetria” inaugurou uma nova etapa da crise entre Congresso, governo e Supremo Tribunal Federal (STF). Sob o argumento de corrigir excessos nas penas aplicadas aos envolvidos nos atos golpistas de 8 de janeiro, parlamentares aprovaram mudanças que podem reduzir condenações e abrir caminho para revisões penais em larga escala — inclusive de aliados do ex-presidente Jair Bolsonaro.

Siga o Jornal GGN no Google e receba as principais notícias do Brasil e do Mundo Seguir no Google

O movimento foi lido em Brasília não apenas como uma inflexão jurídica, mas como um gesto político de enfrentamento ao Executivo e de pressão sobre o STF. A partir de agora, a tendência é que a disputa saia do plenário do Congresso e migre para o Supremo, onde ministros já sinalizam preocupação com os impactos constitucionais da medida.

O tema foi debatido na programação da TV GGN, no programa “GGN 20 Horas”, que analisou os desdobramentos políticos da votação e os possíveis efeitos da nova legislação sobre os processos relacionados ao 8 de Janeiro.

A proposta altera critérios da dosimetria penal — mecanismo utilizado para definir o tamanho da pena e a progressão de regime — e impede, em determinadas situações, a soma integral de crimes como tentativa de golpe de Estado e abolição violenta do Estado Democrático de Direito. Na prática, prevaleceria a punição do crime mais grave, com aumento proporcional reduzido.

Embora defensores do projeto afirmem que a medida busca “proporcionalidade” e “pacificação”, críticos sustentam que o texto abre precedente para flexibilização ampla do sistema penal brasileiro. Especialistas apontam que os efeitos da lei podem extrapolar os casos do 8 de Janeiro e atingir condenados por crimes comuns, criando um novo paradigma para progressão de pena e concurso de crimes.

Nos bastidores, a aprovação do projeto também é interpretada como resultado de um rearranjo político entre setores do Centrão, oposição bolso",2026-05-09 13:03:59+00:00,https://jornalggn.com.br/politica/pl-dosimetria-congresso-lula-stf-8-janeiro/,jornalggn,ESQUERDA,"** A notícia apresenta uma narrativa que prioriza a crítica ao governo e ao Executivo, destacando a ""disputa institucional"" e a ""pressão sobre o STF"", o que sugere um viés ideológico de esquerda."
Lula sanciona lei que cria dia em memória das vítimas da Covid-19 e cobra responsabilização pelos erros da pandemia,"A data será celebrada todo dia 12 de março, quando foi registrada a primeira morte pela doença no Brasil. Leia no GGN","O presidente Luiz Inácio Lula da Silva sancionou nesta segunda-feira (11), em cerimônia no Palácio do Planalto, a lei que institui o Dia Nacional em Memória das Vítimas da Covid-19. A data será celebrada todo dia 12 de março, quando foi registrada a primeira morte pela doença no Brasil, em homenagem às mais de 716 mil pessoas que perderam a vida durante a pandemia, segundo dados do Ministério da Saúde até agosto de 2025.

Siga o Jornal GGN no Google e receba as principais notícias do Brasil e do Mundo Seguir no Google

O projeto foi aprovado pelo Senado em abril e é de autoria do deputado federal Pedro Uczai (PT-SC), líder do partido na Câmara, com relatoria do senador Humberto Costa (PT-PE).

“Dar nome aos responsáveis”

No evento, Lula foi além da celebração da sanção e usou o momento para cobrar que os responsáveis pelos erros cometidos durante a gestão da pandemia sejam identificados e não caiam no esquecimento. Sem poupar críticas ao governo Bolsonaro, o presidente afirmou que nunca acusou pessoalmente o ex-presidente de má-fé deliberada, mas que isso não o isentaria de responsabilidade.

“Eu partia do pressuposto que ele poderia não entender nada, porque muitas vezes a fala dele na televisão era demonstração de uma ignorância absoluta sobre o assunto. Mas os presidentes não são obrigados a saber tudo, eles têm que pelo menos ouvir quem sabe”, disse Lula.

O presidente relembrou que, na época, se reivindicava a criação de um comitê de especialistas e cientistas para orientar as políticas públicas de saúde. Em vez disso, o governo Bolsonaro trocou três ministros da Saúde durante a crise, sendo o último um general que, nas palavras de Lula, “fazia questão de ser desinformado”.

Cloroquina

Lula também relembrou declarações do período que considera emblemáticas do negacionismo oficial. Em dezembro de 2020, quando o país registrava mais de mil mortes por dia e acumulava 186 mil vítimas, Bolsonaro afirmava que “a pandemia está chegando ao fim” e questionava a necess",2026-05-11 21:07:24+00:00,https://jornalggn.com.br/politica/lula-sanciona-le-dia-memoria-vitimas-covid/,jornalggn,ESQUERDA,"** A notícia apresenta um tom de celebração e homenagem às vítimas da Covid-19, com destaque para a sanção da lei pelo presidente Lula, sem críticas explícitas ao governo anterior. O texto enfatiza a importância da memória das vítimas e a necessidade de responsabilização pelos erros cometidos durante a pandemia."
"Escândalo do Banco Master no Rio tem servidores endividados, rombo na previdência e CPI em andamento","O sistema de previdência dos servidores estaduais do Rio de Janeiro investiu mais de R$ 2,5 bilhões no Banco Master, montante que ""virou pó"" segundo deputado estadual","O Banco Master deixou um rastro profundo no Rio de Janeiro. Além da crise já acompanhada em nível federal, com a tentativa fracassada do BRB de adquirir a instituição, o estado fluminense emerge como um dos mais afetados pelo esquema, com prejuízos que somam bilhões de reais e dezenas de milhares de servidores públicos presos em dívidas com juros que beiram a agiotagem.

Siga o Jornal GGN no Google e receba as principais notícias do Brasil e do Mundo Seguir no Google

É o que denuncia o deputado estadual Flávio Serafini (PSOL-RJ), presidente da Comissão de Servidores da ALERJ, que protocolou uma CPI do Banco Master na Assembleia Legislativa do Rio de Janeiro.

O sistema de previdência dos servidores estaduais do Rio de Janeiro investiu mais de R$ 2,5 bilhões no Banco Master, cerca de R$ 1 bilhão diretamente em letras financeiras da instituição que “viraram pó”, nas palavras do deputado, e outros R$ 1,5 bilhão em fundos geridos pelo banco.

“Um bilhão, pelo menos, a gente sabe que virou pó”, afirma Serafini. O tamanho real do segundo prejuízo ainda está sendo apurado, e é justamente um dos alvos da CPI.

O ex-governador Claudio Castro tentou se distanciar do caso, argumentando que o Rio Previdência tem autonomia para fazer seus investimentos. Serafini rebate: quem nomeia o presidente do instituto é o próprio governador, e os investimentos foram feitos de forma ilegal. O presidente do Rio Previdência já está preso.

Monopólio

Mas o envolvimento do governo Castro com o Banco Master não começa pelo Rio Previdência. Antes disso, o próprio ex-governador publicou um decreto concedendo ao banco o monopólio para explorar modalidades de crédito consignado junto aos servidores do estado.

O resultado foi devastador. Serafini estima que cerca de 150 mil servidores fluminenses contraíram empréstimos nas modalidades oferecidas pelo Master, crédito cesta, antecipação de salário e cartão de crédito consignado, com juros que chegam a 100% ao ano em alguns contratos.

O deputado rel",2026-05-10 17:45:59+00:00,https://jornalggn.com.br/noticia/escandalo-do-banco-master-no-rio-tem-servidores-endividados-rombo-na-previdencia-e-cpi-em-andamento/,jornalggn,ESQUERDA,"** A notícia apresenta uma narrativa crítica ao Banco Master e seu impacto nos servidores públicos do Rio de Janeiro, destacando a perda financeira e o endividamento dos funcionários. O tom da reportagem sugere um foco em justiça social e críticas à gestão econômica, características típicas da narrativa de ESQUERDA."
