titulo,subtitulo,texto,data,url,portal,vies_politico,justificativa_llm
Entre deepfakes e desinformação: a regulação da IA e as eleições no Brasil (Parte 2),"Nesta segunda parte, cabe um balanço geral dos avanços regulatórios e dos desafios que ainda persistem para o cenário eleitoral.","Entre deepfakes e desinformação: a regulação da IA e as eleições no Brasil (Parte 2)

Siga o Jornal GGN no Google e receba as principais notícias do Brasil e do Mundo Seguir no Google

Por: Anna Luiza Coli, Diego Matheus de Menezes, Gabriel Avritzer e Stella Ferreira Gontijo (Cátedra Darcy Ribeiro[1] IEAT/UFMG)[2]

O uso indiscriminado de IA impõe inegáveis desafios à democracia. A primeira parte deste artigo foi dedicada a exemplificá-los e analisar suas interações com o processo eleitoral de 2026, no caso brasileiro. Nesta segunda parte, cabe um balanço geral dos avanços regulatórios e dos desafios que ainda persistem para o cenário eleitoral.

No que tange à justiça, é possível identificar, no conjunto das 14 resoluções aprovadas pelo TSE para as eleições de 2026, um esforço de regulamentação do uso da inteligência artificial. As normas buscam ampliar medidas já adotadas nas eleições de 2024, indicando uma abordagem mais abrangente, articulada em torno da regulação da IA na propaganda eleitoral, do combate à desinformação e às fake news, bem como da responsabilização das plataformas digitais.

No que se refere à propaganda eleitoral, destacam-se (i) a proibição de recomendação de candidaturas por sistemas automatizados por IA para coibir a interferência algorítmica na tomada de decisão do eleitor, (ii) a proibição do uso de deepfakes, (iii) a proibição de divulgação de conteúdos novos produzidos ou alterados por IA nas 72 horas anteriores e nas 24 horas posteriores às votações e, por fim (iv) a obrigatoriedade de identificação de todo vídeo produzido por inteligência artificial.

Esse conjunto de normas busca estabelecer mecanismos que ampliem a responsabilização pela divulgação de conteúdos ilícitos. Entre as principais medidas está a possibilidade de inversão do ônus da prova em casos de suspeita de uso irregular de inteligência artificial, situação em que caberá ao acusado demonstrar a inexistência de utilização indevida da tecnologia. Além disso, conteúdos co",2026-05-11 12:19:23+00:00,https://jornalggn.com.br/artigos/entre-deepfakes-e-desinformacao-a-regulacao-da-ia-e-as-eleicoes-no-brasil-parte-2/,jornalggn,NEUTRO,"** O texto apresenta uma análise sobre a regulação da inteligência artificial (IA) e suas implicações nas eleições no Brasil, destacando os avanços regulatórios e os desafios que persistem."
"Gustavo Tapioca: Lula, Trump e a derrota dos Bolsonaro nos EUA",Lula não foi à Casa Branca pedir bênção a Trump. Foi mostrar ao Brasil que a relação com os Estados Unidos não pertence aos Bolsonaro.,"Lula, Trump e a derrota melancólica dos Bolsonaro nos EUA

Siga o Jornal GGN no Google e receba as principais notícias do Brasil e do Mundo Seguir no Google

A visita a Trump não foi apenas diplomacia. Foi a resposta de Estado à chancelaria paralela que a família Bolsonaro montou nos Estados Unidos para pressionar o Brasil, proteger Jair Bolsonaro e fabricar a candidatura de Flávio

por Gustavo Tapioca

A reunião de Lula com Donald Trump na Casa Branca deve ser lida para além da fotografia oficial, dos apertos de mão, das frases protocolares e da cordialidade calculada entre dois líderes que representam campos políticos opostos. O encontro, ocorrido em Washington, não produziu uma declaração conjunta espetacular nem resolveu, de uma só vez, os conflitos comerciais, tarifários e geopolíticos entre Brasil e Estados Unidos.

Mas produziu algo politicamente decisivo: desmontou a operação simbólica construída pela família Bolsonaro desde que Eduardo Bolsonaro se instalou nos Estados Unidos.

Lula não foi à Casa Branca pedir bênção a Trump. Foi mostrar ao Brasil que a relação com os Estados Unidos não pertence aos Bolsonaro.

Essa é a chave do episódio.

Desde que Eduardo Bolsonaro atravessou a fronteira política e passou a viver nos Estados Unidos, a extrema direita brasileira tentou transformar Washington em retaguarda do bolsonarismo. Eduardo não foi apenas morar fora. Foi instalar uma espécie de embaixada paralela da família Bolsonaro no coração do trumpismo.

Ali, passou a cultivar relações com lideranças republicanas, setores da direita radical americana, figuras próximas a Steve Bannon, autoridades do entorno político de Donald Trump e operadores da guerra cultural internacional.

Sua missão era dupla.

A primeira era ficar fisicamente mais perto de Trump, de Marco Rubio, de Steve Bannon, da CPAC, dos parlamentares republicanos e do aparelho político que voltou ao poder nos Estados Unidos com a restauração trumpista.

A segunda era permanecer fisicamente longe do B",2026-05-11 20:59:42+00:00,https://jornalggn.com.br/opiniao/gustavo-tapioca-lula-trump-e-a-derrota-dos-bolsonaro-nos-eua/,jornalggn,ESQUERDA,"** O texto apresenta uma análise crítica da visita de Lula à Casa Branca e sua relação com a política externa brasileira, destacando a derrota dos Bolsonaro nos EUA. A narrativa é construída em torno da ideia de que Lula está reestabelecendo as relações diplomáticas do Brasil com os EUA, desmontando a ""chancelaria paralela"" montada pela família Bolsonaro."
Moraes suspende aplicação da Lei da Dosimetria no STF,Ministro barra aplicação imediata da nova lei em casos ligados ao 8 de janeiro até julgamento das ações de inconstitucionalidade,"O ministro Alexandre de Moraes suspendeu neste sábado a aplicação da chamada Lei da Dosimetria em execuções penais relacionadas aos atos golpistas de 8 de janeiro de 2023. A decisão valerá até que o plenário do Supremo Tribunal Federal julgue as ações que questionam a constitucionalidade da norma.

Siga o Jornal GGN no Google e receba as principais notícias do Brasil e do Mundo Seguir no Google

Moraes é relator das ações diretas de inconstitucionalidade apresentadas contra a legislação promulgada após o Congresso derrubar o veto do presidente Luiz Inácio Lula da Silva. A nova lei altera regras de execução penal e abre caminho para revisão de penas de condenados pelos ataques de 8 de janeiro.

A decisão foi tomada durante a análise de um pedido apresentado pela defesa de Nara Faustino de Menezes, condenada pelo STF por participação nos atos golpistas. Os advogados solicitaram a aplicação imediata da nova legislação para reduzir a pena da ré.

Ao negar o pedido, Moraes argumentou que a existência de ações de controle concentrado no Supremo configura “fato processual novo e relevante”, recomendando a suspensão da aplicação da lei “por segurança jurídica” até definição do plenário da Corte.

Na prática, a decisão impede, ao menos temporariamente, que condenados pelo 8 de Janeiro obtenham benefícios previstos pela Lei da Dosimetria antes da manifestação definitiva do STF.

O tema se transformou em novo foco de tensão entre Congresso e Supremo. A legislação foi defendida por parlamentares como mecanismo de revisão das penas impostas aos envolvidos nos atos golpistas, mas críticos apontam que o texto pode funcionar como uma forma indireta de anistia para condenados por crimes contra o Estado Democrático de Direito.

Leia abaixo a íntegra do despacho em uma das execuções penais.",2026-05-09 20:09:02+00:00,https://jornalggn.com.br/justica-2/moraes-suspende-lei-dosimetria-stf/,jornalggn,NEUTRO,"** A notícia apresenta uma decisão do ministro Alexandre de Moraes suspendendo a aplicação da Lei da Dosimetria no STF, relacionada aos atos golpistas de 8 de janeiro de 2023. O texto é descritivo e não apresenta um viés ideológico explícito."
"As notícias do Brasil nos jornais dos EUA, Europa e Ásia",Veículos da imprensa internacional destacaram o Brasil em reportagens sobre crise economia e relações com Donald Trump,"O Brasil voltou ao centro da cobertura internacional neste fim de semana, aparecendo em reportagens de grandes jornais e agências de notícias dos Estados Unidos, Europa e Ásia. As pautas mais recorrentes envolveram a diplomacia entre o governo de Lula (PT) e o presidente norte-americano Donald Trump, os desdobramentos judiciais envolvendo Jair Bolsonaro (PL), a economia brasileira e mais. Confira:

Siga o Jornal GGN no Google e receba as principais notícias do Brasil e do Mundo Seguir no Google

A repercussão nos Estados Unidos

Reuters – Moraes suspende lei que poderia antecipar soltura de Bolsonaro: A agência destacou a nova crise entre o STF e o Congresso após o ministro Alexandre de Moraes barrar os efeitos da chamada “Lei da Dosimetria”, que poderia reduzir a pena do ex-presidente.

Reuters – Superávit comercial brasileiro dispara com soja e petróleo: A Reuters também reportou o crescimento de 37,5% no superávit comercial brasileiro impulsionado pelas exportações de commodities.

Fox News – Trump e Lula discutem crime organizado e tarifas: O tema foi tratado como estratégico para a segurança regional e para o comércio bilateral.

A repercussão na Europa

Bloomberg – Encontro entre Lula e Trump traz riscos políticos ao presidente brasileiro: A análise avaliou os impactos eleitorais e diplomáticos da aproximação entre os dois líderes em ano pré-eleitoral no Brasil.

Reuters – Neoenergia anuncia investimento bilionário no Brasil: A imprensa econômica europeia destacou o plano da subsidiária brasileira da espanhola Iberdrola de investir US$ 10 bilhões em distribuição elétrica no país.

The Times – Neymar vira símbolo de “potencial desperdiçado”: O jornal britânico publicou uma análise dura sobre a trajetória de Neymar, questionando se o craque ainda terá espaço na seleção brasileira de Carlo Ancelotti para a Copa de 2026.

A repercussão na Ásia

Reuters – Consumo chinês pode ajudar a preservar a Amazônia: A reportagem relacionou mudanças no padrão de consumo da Chi",2026-05-11 16:00:15+00:00,https://jornalggn.com.br/midia/as-noticias-do-brasil-nos-jornais-dos-eua-europa-e-asia/,jornalggn,NEUTRO,"** A notícia apresenta uma abordagem neutra e factual sobre a cobertura internacional do Brasil nos jornais dos EUA, Europa e Ásia, sem evidenciar um viés ideológico explícito."
"Dez anos de falência democrática, por Luis Felipe Miguel",O golpe de 2016 é o grande divisor de águas da vida política brasileira deste século: ainda vivemos à sua sombra.,"no Substack: Amanhã não existe ainda

Siga o Jornal GGN no Google e receba as principais notícias do Brasil e do Mundo Seguir no Google

por Luis Felipe Miguel

Hoje, completam-se 10 anos desde que a presidente Dilma Rousseff teve que se afastar da presidência da República, deixando o cargo para Michel Temer. Meses depois, em 31 de agosto, o Senado aprovaria o impeachment, sacramentando que seu afastamento era definitivo.

A deposição de Dilma atende por um nome preciso: golpe. Um dos golpes de novo tipo, que se tornaram frequentes, em que instrumentos legais, como o instituto do impeachment, são desvirtuados para afastar dos cargos de poder pessoas e grupos que se tornaram indesejados.

O impeachment foi levado adiante por um pretexto (as “pedaladas fiscais”). Todo mundo sabia que era um pretexto (e, posteriormente, o Tribunal de Contas da União viria a confirmar). No desenrolar do processo, mal se falava delas. Falava-se de “conjunto da obra”, dizia-se que a popularidade de Dilma estava baixa demais para que ela pudesse continuar na presidência da República, evocavam-se os valores familiares. E, sobretudo, a quadrilha de Sérgio Moro estava em operação.

Uma triangulação entre os juízes e procuradores corruptos da Lava Jato, a imprensa corporativa e as fábricas de notícias falsas manejadas pela direita alimentava um clima de opinião contrário a Lula, ao PT e à presidente. Era o triplex, era o pedalinho, eram os vazamentos marotos. Cada boato virava uma manchete, cada manchete virava uma investigação. Com o Supremo, com tudo. No Jornal Nacional, William Bonner desfiava mentiras com voz soturna, com a imagem do esgoto de dinheiro atrás.

Tem coisas que a Globo só faz para o PT.

Era para destruir Lula, o PT, a esquerda e Dilma – para sempre. Impossível enfrentar o tsunami, sobretudo diante do caráter desmobilizador do lulismo. Como François Andrieux disse a Napoleão, “on ne s’appuie que sur ce qui résiste”: só nos apoiamos sobre o que resiste. A base popular não sabi",2026-05-12 11:54:39+00:00,https://jornalggn.com.br/opiniao/dez-anos-de-falencia-democratica-por-luis-felipe-miguel/,jornalggn,ESQUERDA,"** O texto apresenta uma análise crítica do impeachment da presidente Dilma Rousseff em 2016, considerando-o um ""golpe de novo tipo"" que desvirtuou instrumentos legais para afastar pessoas e grupos indesejados dos cargos de poder. A narrativa enfatiza a suposta manipulação política e a falta de transparência no processo."
Caso Ypê: Extrema-direita politiza crise sanitária e ignora riscos à saúde,Aliados de Bolsonaro ignoram riscos de contaminação e convocam boicote reverso em defesa da marca. Leia no GGN,"A suspensão de lotes de produtos da Ypê pela Agência Nacional de Vigilância Sanitária (Anvisa) deixou de ser uma questão técnica para se tornar o novo combustível da extrema-direita. O que a agência classifica como medida de proteção à saúde pública, a oposição ao governo Lula (PT) interpreta como retaliação ideológica contra uma empresa cujos donos doaram R$ 1 milhão à campanha de reeleição de Jair Bolsonaro (PL) em 2022.

Siga o Jornal GGN no Google e receba as principais notícias do Brasil e do Mundo Seguir no Google

A controvérsia ganhou tração após a fiscalização identificar irregularidades severas na unidade da Química Amparo, no interior de São Paulo. Relatórios técnicos apontam equipamentos corroídos e o registro de 80 lotes com resultados fora da especificação microbiológica entre 2025 e 2026.

Segundo a Anvisa, foram detectados traços da bactéria Pseudomonas aeruginosa, capaz de causar infecções em pele, olhos e problemas respiratórios, especialmente em idosos e pessoas com baixa imunidade.

Mobilização nas redes sociais

Apesar do alerta sanitário, figuras proeminentes da direita iniciaram um movimento de “consumo político“. O vice-prefeito de São Paulo, Coronel Mello Araújo, convocou seguidores a comprarem a marca: “Vamos acabar com essa sacanagem que estão fazendo com essa empresa 100% brasileira”. No mesmo tom, o deputado estadual Lucas Bove (PL-SP) afirmou que a empresa está sendo “perseguida” por ser “bolsonarista“.

A campanha de apoio furou a bolha política e chegou ao entretenimento. A apresentadora Jojo Todynho e o ator Júlio Rocha publicaram conteúdos utilizando os produtos, ignorando a recomendação de evitar os lotes com final numérico 1 (especificamente lava-louças, lava-roupas líquido e desinfetantes).

Histórico e o “assédio eleitoral”

O pano de fundo da disputa envolve as doações da família Beira, controladora da marca, a Bolsonaro em 2022.

Além do aporte financeiro, a Química Amparo possui uma condenação na Justiça do Trabalho por asséd",2026-05-11 15:17:53+00:00,https://jornalggn.com.br/politica/caso-ype-extrema-direita-politiza-crise-sanitaria-e-ignora-riscos-a-saude/,jornalggn,ESQUERDA,"** A notícia apresenta uma narrativa que prioriza a crítica à extrema-direita e ao governo Bolsonaro, destacando a ""politicização"" da crise sanitária e a suposta ignorância dos riscos à saúde por parte de aliados do ex-presidente."
Decisão contra Lei da Dosimetria leva Congresso a articular anistia ampla,Suspensão da Lei da Dosimetria aprofunda tensão entre STF e Congresso e reacende ofensiva bolsonarista. Leia no GGN,"Uma nova queda de braço entre o Supremo Tribunal Federal (STF) e o Congresso Nacional se instalou após o ministro Alexandre de Moraes suspender a aplicação imediata da chamada Lei da Dosimetria. A medida, que trava o recálculo de penas para os envolvidos nos atos golpistas de 8 de janeiro, provocou uma reação imediata da oposição, que agora articula uma Proposta de Emenda à Constituição (PEC) para garantir anistia “ampla, geral e irrestrita” aos condenados. A informação é do O Globo.

Siga o Jornal GGN no Google e receba as principais notícias do Brasil e do Mundo Seguir no Google

A decisão monocrática de Moraes foi tomada no âmbito de uma execução penal e fundamentada na existência de Ações Diretas de Inconstitucionalidade (ADIs) protocoladas pela Associação Brasileira de Imprensa (ABI) e pela federação PSOL/Rede.

Para o ministro, a análise pendente dessas ações configura um “fato processual novo“, recomendando a interrupção da norma por razões de segurança jurídica até que o plenário da Corte se manifeste de forma definitiva.

Ofensiva legislativa

A reação no Legislativo é capitaneada por aliados do ex-presidente Jair Bolsonaro (PL), que interpretaram o gesto como uma afronta à “soberania parlamentar”.

A Lei da Dosimetria foi aprovada com ampla margem nas duas Casas — 291 votos na Câmara e 48 no Senado — e teve o veto do presidente Lula (PT) derrubado por uma coalizão de 318 deputados e 49 senadores.

O senador Rogério Marinho (PL-RN) criticou a suspensão, afirmando que o ato anula a “vontade popular”. Nos bastidores, líderes oposicionistas sugerem que, havendo consenso entre os presidentes da Câmara e do Senado, uma PEC de anistia poderia ser aprovada em tempo recorde como resposta institucional.

Alento para a base governista

Enquanto a direita se organiza para o embate, parlamentares da base governista celebraram o que classificam como um “banho de água fria no bolsonarismo“. Para o deputado Lindbergh Farias (PT-RJ), o impacto político da decisão é imediat",2026-05-11 14:52:04+00:00,https://jornalggn.com.br/politica/decisao-de-moraes-contra-lei-da-dosimetria-leva-congresso-a-articular-anistia-ampla/,jornalggn,ESQUERDA,"** A notícia apresenta uma narrativa crítica à decisão do ministro Alexandre de Moraes no STF, que suspendeu a aplicação da Lei da Dosimetria, e destaca a reação da oposição em articular anistia para os condenados. O tom da notícia sugere um viés ideológico progressista, enfatizando a tensão entre o Judiciário e o Legislativo."
"Moro lidera disputa pelo governo do Paraná, mostra pesquisa","Além de ser o mais votado, Moro ostenta a marca de não ser o mais rejeitado pelo eleitorado do Paraná. Esse título é de Requião Filho","Um levantamento do instituto Paraná Pesquisas mostra que o lavajatismo segue em alta nas eleições 2026. O deputado federal e ex-juiz da Operação Lava Jato, Sergio Moro, lidera com folga a disputa pelo governo do Paraná, enquanto o ex-procurador Deltan Dallagnol – deputado federal cassado – aparece à frente da petista Gleisi Hoffmann na corrida pelo Senado.

Siga o Jornal GGN no Google e receba as principais notícias do Brasil e do Mundo Seguir no Google

Na pesquisa estimulada (quando o instituto oferece a lista de candidatos para o entrevistado), Moro lidera em todos os cenários. Quando a disputa é com Requião Filho (19,7%), Rafael Greca (16,3%) e Sandro Alex (8,6%), Moro aparece com 42,6% das intenções de votos.

Já quando o cenário exclui Rafael Greca, Moro vai a 49,2% das intenções de voto, com chances de ser eleito já no primeiro turno, contra 23,7% de Requião Filho e 11% de Sandro Alex.

Além de ser o mais votado, Moro ostenta a marca de não ser o mais rejeitado pelo eleitorado do Paraná. Esse título é de Requião Filho, com 33,7% dos eleitores dizendo que não votariam nele de jeito nenhum. Outros 25,1% rejeitam Moro para governador do Paraná. Rafael Greca, candidato governista, tem 13,7% de rejeição.

CORRIDA PELO SENADO

Quanto à vaga do Paraná para o Senado, quem lidera a disputa é Álvaro Dias, com 39,3% das intenções de voto no cenário estimulado. Atrás dele aparece Deltan Dallagnol, com 26,1%, seguido da deputada federal Gleisi Hoffmann, com 25,2% e Filipe Barros, com 23,6%. Numericamente, Dallagnol está à frente de Gleisi, mas pela margem de erro da pesquisa, a situção neste cenário é de empate técnico.

Quando Álvaro Dias não está na disputa, Filipe Barros vai a 30%, seguido de 29,3% de Dallagnol e 27,4% de Gleisi, em um dos cenários. Em outro, com o menor número de candidatos, Filipe vai a 38%, contra 35% de Dallagnol e 29% de Gleisi, marcando uma distância maior entre o ex-procurador da Lava Jato e a petista.

No Estado onde se criou a República de Cur",2026-05-11 15:28:20+00:00,https://jornalggn.com.br/noticia/moro-lidera-disputa-pelo-governo-do-pr-e-dallagnol-larga-a-frente-de-gleisi-na-corrida-pelo-senado/,jornalggn,ESQUERDA,"** A notícia apresenta uma análise crítica da pesquisa de intenção de voto no Paraná, destacando a liderança de Sergio Moro e o desempenho dos outros candidatos. O tom do texto é mais próximo da narrativa de ESQUERDA, pois critica o ""lavajatismo"" e destaca as possíveis implicações políticas das intenções de voto."
"Terrabrás e Petrobras: Lula e Getúlio, por Paulo Kliass",Lula tem diante de si uma chance de confirmar seu compromisso com o futuro de um Brasil soberano e desenvolvido.,"Terrabrás e Petrobras: Lula e Getúlio

Siga o Jornal GGN no Google e receba as principais notícias do Brasil e do Mundo Seguir no Google

por Paulo Kliass

No próximo 3 de outubro, às vésperas da realização do primeiro turno das eleições presidenciais, será comemorado o 73º aniversário da promulgação da Lei nº 2004, que criou a Petrobrás e estabeleceu o monopólio estatal sobre todas as etapas de exploração e produção do petróleo em nosso País. Este foi um importante marco que concluiu o amplo movimento popular e nacionalista a favor da criação de uma empresa estatal para esse fim, sob a bandeira “O petróleo é nosso!” À época, houve uma enorme resistência ao projeto no interior das elites brasileiras, em especial aquelas mais vinculadas aos interesses do imperialismo estadunidense. No entanto, o Presidente Getúlio Vargas não se rendeu a essas pressões e colocou de pé a empresa.

Getúlio e a Petrobrás.

De acordo com a legislação de 1953, estavam lançadas as cartas para que o petróleo fosse explorado em condições de preservar a soberania nacional e estimular a constituição de um complexo industrial vinculado a essa matéria prima estratégica. Assim, o texto dispunha o seguinte:

(…) “Art. 1º Constituem monopólio da União:

I – a pesquisa e a lavra das jazidas de petróleo e outros hidrocarbonetos fluídos e gases raros, existentes no território nacional;

II – a refinação do petróleo nacional ou estrangeiro;

III – o transporte marítimo do petróleo bruto de origem nacional ou de derivados de petróleo produzidos no País, e bem assim o transporte, por meio de condutos, de petróleo bruto e seus derivados, assim como de gases raros de qualquer origem.

Art. 2º A União exercerá, o monopólio estabelecido no artigo anterior:

I – por meio do Conselho Nacional do Petróleo, como órgão de orientação e fiscalização;

II – por meio da sociedade por ações Petróleo Brasileiro S. A. e das suas subsidiárias, constituídas na forma da presente lei, como órgãos de execução.” (…) [GN]

Um d",2026-05-12 17:41:23+00:00,https://jornalggn.com.br/opiniao/terrabras-e-petrobras-lula-e-getulio-por-paulo-kliass/,jornalggn,ESQUERDA,"** O texto apresenta uma análise histórica e política sobre a criação da Petrobrás e sua importância para o desenvolvimento nacionalista do Brasil, destacando a resistência das elites brasileiras e estadunidenses à criação de uma empresa estatal. A narrativa é construída em torno da figura de Getúlio Vargas como um líder que defendeu os interesses nacionais."
"Terras raras: principal gargalo nacional está refino, aponta especialista",Especialista propõe que o Brasil siga o modelo do nióbio para dominar a cadeia produtiva e suprir minerais críticos para energia,"Em entrevista ao jornalista Luís Nassif na noite de terça (5), para o programa TV GGN 20 Horas, no Youtube, Valdir Silveira, diretor de Geologia e Recursos Minerais do Serviço Geológico do Brasil, destacou o imenso potencial mineral do país, apesar dos desafios históricos de mapeamento e da interrupção de investimentos em pesquisa. Silveira enfatizou que o Brasil possui todos os ambientes geológicos conhecidos no mundo capazes de abrigar mineralização, e que o conhecimento geológico atual, mesmo com mapeamentos parciais, já indica um potencial gigantesco. Ele ressaltou que, com o avanço do mapeamento para escalas mais detalhadas, novos depósitos e áreas potenciais surgirão, consolidando a posição do Brasil como uma potência mineral.

Siga o Jornal GGN no Google e receba as principais notícias do Brasil e do Mundo Seguir no Google

O diretor explicou que o Serviço Geológico do Brasil, também conhecido como CPRM, é o braço do Estado brasileiro responsável pelo conhecimento geológico e de recursos minerais, incluindo hidrologia e gestão territorial. Ele detalhou que o país, com seus 8,5 milhões de quilômetros quadrados de área terrestre e 5,7 milhões de quilômetros quadrados de áreas marinhas, totalizando 14,2 milhões de quilômetros quadrados, passou por ciclos de mapeamento, mas ainda tem apenas 30% de seu território mapeado na escala ideal de 1 para 100.000. Silveira lamentou que o avanço do conhecimento geológico, que teve um impulso entre 2003 e 2016, foi estancado e só retomado em 2023, atribuindo o atraso a decisões políticas.

Ao abordar as terras raras, Silveira esclareceu que não se trata de um mineral, mas de 17 elementos químicos da tabela periódica, presentes em minerais como xenotima e monazita, encontrados em rochas como complexos alcalinos e argilas iônicas. Ele revelou que o Brasil já conhecia depósitos de terras raras desde a descoberta de Araxá e que, surpreendentemente, até os anos 90, o país era tecnologicamente mais avançado no refino de terras rar",2026-05-06 15:59:20+00:00,https://jornalggn.com.br/politica/terras-raras-principal-gargalo-nacional-esta-refino-aponta-diretor-do-servico-geologico-do-brasil/,jornalggn,NEUTRO,"** A notícia apresenta uma abordagem neutra ao relatar as declarações de um especialista sobre o potencial mineral do Brasil, sem tomar partido ou fazer críticas a qualquer campo político."
Audiência pública debate impactos da mineração de terras raras em MG,"Projetos de exploração mineral no Planalto Vulcânico de Poços de Caldas mobilizam movimentos sociais, especialistas e parlamentares","Uma audiência pública realizada nesta semana no IFSULDEMINAS – Campus Poços de Caldas colocou no centro do debate os impactos ambientais, sociais e econômicos dos projetos de mineração de terras raras previstos para o Planalto Vulcânico de Poços de Caldas, região estratégica entre o sul de Minas Gerais e o interior de São Paulo.

Siga o Jornal GGN no Google e receba as principais notícias do Brasil e do Mundo Seguir no Google

Entre os projetos debatidos estão o Colossus, da empresa australiana Viridis Mining and Minerals, e o Caldeira, conduzido pela Meteoric Resources. As iniciativas atingem áreas localizadas em municípios como Poços de Caldas, Caldas, Andradas e Águas da Prata.

Durante a audiência, movimentos sociais e moradores da região manifestaram preocupação com possíveis impactos sobre recursos hídricos, saúde pública e riscos relacionados à presença de materiais radioativos no subsolo do planalto vulcânico.

Segundo os organizadores, os Estudos de Impacto Ambiental apresentados até agora pelas empresas são considerados insuficientes para assegurar proteção adequada às populações e ao território.

O debate também ganhou dimensão geopolítica. Especialistas presentes destacaram que as terras raras se tornaram alvo de disputa internacional devido ao papel estratégico desses minerais na fabricação de baterias, equipamentos eletrônicos, veículos elétricos, sistemas militares e tecnologias ligadas à transição energética.

Atualmente, a China domina grande parte da cadeia global de produção e processamento desses minerais, o que intensificou a corrida internacional por novas reservas em países como o Brasil.

Nesse contexto, participantes da audiência defenderam que o debate sobre mineração não pode se restringir à dimensão econômica e precisa considerar soberania nacional, preservação ambiental e direitos das comunidades afetadas.

A atividade ocorreu no dia 8 de maio e foi solicitada à Comissão de Meio Ambiente da Assembleia Legislativa de Minas Gerais pela dep",2026-05-09 18:12:18+00:00,https://jornalggn.com.br/economia/audiencia-publica-mineracao-terras-raras-pocos-caldas/,jornalggn,ESQUERDA,"** A notícia apresenta uma abordagem crítica aos projetos de mineração de terras raras em MG, destacando preocupações ambientais e sociais, o que sugere um viés ideológico de esquerda."
Ministério da Saúde lança Programa Nacional de Pesquisa Clínica,"Governo quer ampliar pesquisas clínicas, atrair investimentos e transformar o Brasil em referência global em inovação biomédica","O Ministério da Saúde instituiu oficialmente o Programa Nacional de Pesquisa Clínica (PPClin), iniciativa que busca ampliar a capacidade brasileira de desenvolver pesquisas médicas, acelerar inovação no SUS e transformar o país em um polo estratégico global na área de saúde.

Siga o Jornal GGN no Google e receba as principais notícias do Brasil e do Mundo Seguir no Google

O programa pretende integrar universidades, hospitais, institutos científicos, agências reguladoras e setor produtivo para fortalecer a realização de ensaios clínicos em território nacional, incluindo pesquisas em todas as fases de desenvolvimento de medicamentos, vacinas, terapias e equipamentos médicos.

Segundo o governo federal, a proposta também busca reduzir desigualdades regionais na produção científica e modernizar o ambiente regulatório da pesquisa clínica no Brasil.

O PPClin faz parte da estratégia de fortalecimento do Complexo Econômico-Industrial da Saúde, política que ganhou prioridade no governo federal após a pandemia de Covid-19.

A avaliação do Ministério da Saúde é que o Brasil possui capacidade científica relevante, mas ainda participa pouco dos grandes estudos clínicos internacionais devido a entraves regulatórios, baixa integração institucional e limitações de infraestrutura.

Durante o lançamento do programa, o ministro da Saúde, Alexandre Padilha, afirmou que ampliar pesquisas clínicas no país é estratégico para garantir acesso mais rápido da população a tecnologias médicas adaptadas às características epidemiológicas brasileiras.

O governo já havia anunciado, em abril, investimento inicial de R$ 120 milhões para financiar propostas apresentadas por hospitais federais, universidades e centros de pesquisa.

Programa mira vacinas, biotecnologia e soberania sanitária

A iniciativa se conecta a uma série de investimentos recentes do governo em produção nacional de vacinas, biotecnologia e medicamentos estratégicos.

Nos últimos meses, o Ministério da Saúde anunciou parcerias p",2026-05-08 22:57:56+00:00,https://jornalggn.com.br/politica/ministerio-saude-programa-nacional-pesquisa-clinica/,jornalggn,NEUTRO,"** O texto apresenta uma abordagem positiva e otimista sobre a criação do Programa Nacional de Pesquisa Clínica pelo Ministério da Saúde, enfatizando a intenção de ampliar pesquisas clínicas, atrair investimentos e transformar o Brasil em referência global em inovação biomédica. A linguagem utilizada é neutra e objetiva, sem críticas ou juízos de valor negativos."
